read_id,length,gc_content,mean_quality
8673c898-9f39-407b-9583-33301c645137,2352,52.636054421768705,32.21258503401361
1f1be3e1-27ab-4479-b4e8-f70197d577e7,4615,53.67280606717226,34.22275189599133
943dd0b7-e836-463e-abe3-c1e6c28468dc,3874,49.58699019101704,38.088538977800724
88abffda-f2ea-4cd5-8cfb-132b2b7df3e7,991,46.01412714429869,31.993945509586275
2ee1b785-7c8e-4377-9be2-e73756537100,3908,44.06345957011259,35.9874616171955
6bc5ed24-526b-4d93-adb5-e5b7fa4206d9,2690,53.457249070631974,31.778438661710037
419a9de3-df4e-4e88-a51e-c0bf66282eb2,178,43.82022471910113,13.0
f9c7adf8-17b7-408e-b8a0-8454cc11a119,1793,56.38594534300056,30.44283324037925
5961e668-eff9-4d73-893e-f487bcb9d445,4576,53.54020979020979,29.277972027972027
107ed973-2885-4a83-b874-04ea6df4127b,3216,53.76243781094527,36.78202736318408
019f6b67-a221-488a-8d7f-28d22f56eb4d,3795,51.69960474308301,26.499341238471672
049cc2c9-dd83-4479-855f-4be856bfc507,2544,54.24528301886793,36.65408805031446
d9d3fd13-03ea-4a2c-92a3-c6e4dd88424b,3710,48.59838274932615,36.08382749326145
bb333733-ba77-497e-86c3-4f8b8c6021d4,4761,53.64419239655535,38.25561856752783
cfaf529a-1270-495a-8edb-f2445e6bca26,2638,52.35026535253981,36.549279757391965
16d54753-c514-49d9-81cc-b81fa0bbe779,3465,53.333333333333336,36.08715728715729
b6982ac3-ca86-4618-bb8b-6b4a863d666c,1851,54.078876283090224,34.00432198811453
66f1ff97-118c-4cb2-ba29-c536d065987e,1850,52.972972972972975,33.63837837837838
e4d2fb19-9cf7-4c59-9d71-3325a8d9c318,2619,53.608247422680414,31.48988163421153
01174d40-c21b-4970-8453-b4cb5333437c,3918,49.13221031138335,35.42904543134252
df66df95-ed1a-460f-a9b5-6297ebaf73a8,2865,54.58987783595114,25.119022687609075
30e836a0-cb9e-4697-9ac9-2089d69f433b,4628,48.120138288677616,34.995678478824544
ce3e63cc-2706-4110-88fc-d6b1c01c8368,4873,56.37184485942951,35.16745331418018
c6fa2623-1369-47fe-98e8-3d0612a0a98f,3850,53.40259740259741,37.28545454545455
bf5ba2da-8ee8-47fd-8990-aa331f8a485e,3938,46.16556627729812,36.315642458100555
561dc9ef-7a15-4e60-ad98-2c0e615dbdb8,4545,54.21342134213422,36.01254125412541
44913a3e-e9e1-416f-b4a5-64bc1458050a,3016,49.46949602122016,37.80072944297082
dd99275f-4461-4380-af69-cbb35bc5aca7,5328,39.827327327327325,33.9573948948949
a8cd7f15-c6ff-4b53-a85b-26b0f74b2ce1,5596,54.00285918513224,24.355611150822014
8277da2b-57e2-4765-ae75-03d80372265c,5993,52.46120473886201,34.16018688469882
28cd018c-6434-4705-934b-e05491654fd6,4118,52.18552695483244,36.564108790675085
fd132a99-e606-48bc-b824-3a9e49693b90,2308,50.99653379549394,30.317590987868286
772bf3fe-5546-4f94-bbd7-3f0cb683fb6d,2619,50.78274150439099,30.67086674303169
a2e77e73-736e-419c-8178-f2a2cbc0ac5e,4409,53.36811068269449,36.13041506010433
6c62f12d-5cf4-4bf7-8bfc-d37430113d31,4559,52.906339109453825,35.60737003728888
429b2f66-5289-4658-816b-acf6b9bce040,4675,46.160427807486634,35.0772192513369
079de18c-e9af-44db-b312-8c302bdfc898,5262,53.002660585328776,38.18187001140251
1536f42c-b0f2-44b4-a33b-a228eaa682a4,1838,55.49510337323177,13.033188248095756
10bdf045-26be-4e41-86a2-bc416d9175b0,3476,51.208285385500574,34.406789413118524
4645b211-1d95-56b9-bd67-f7a7e61d7b07,1309,55.84415584415584,33.724216959511075
86cca5f6-f99c-45de-aa11-7965f9207c21,1851,55.21339816315505,15.339816315505132
05c3b5b4-432a-42e0-801b-d1ff14ecca36,4755,52.45005257623554,36.175604626708726
67531112-76d6-4b33-85e0-9bfdb6457102,2547,52.45386729485669,34.59835100117785
73adf538-de13-4ad8-afd9-86ac60d62e58,3490,51.318051575931236,36.23438395415473
220845b8-d0ac-42db-a275-679fcef80336,3924,53.95005096839959,36.105249745158005
ba9187d4-c047-44e6-bd64-aec29dc0be26,3310,52.87009063444109,28.252567975830814
7c338d06-7410-4e0c-a061-a6e8d90ef0ae,3980,47.61306532663316,34.822361809045226
43d78751-7658-4c46-ad6d-b14432d238e5,3860,49.92227979274612,29.39818652849741
bc47880f-e4be-470e-b6cc-9172160afbb0,4456,53.81508078994614,37.760098743267505
27d05033-e562-4fff-ab8c-b43a767a1396,3731,55.32028946663093,32.99249530956848
e58c1bde-858b-4de2-a125-13e08056e62e,3109,47.44290768735928,37.04792537793503
d48ca089-7049-4040-86a9-f168de17a49e,4366,53.68758589097572,37.060238204306
97ab2d5b-54e1-437b-add6-d7e5cccb2a57,3886,51.51827071538857,34.93772516726711
e2b3bf7c-c34a-497d-a908-66667c65d24b,1499,50.70046697798533,23.59439626417612
be56c6e3-34d5-41cf-ae30-d424ed8c1b82,2854,54.44989488437281,36.39733707077786
de6b84ac-1368-440e-af83-1a71714f743e,3471,54.249495822529525,36.552002304811296
050ae276-1f85-4336-ae98-677548b8a316,3889,55.51555669838004,29.453587040370277
fe9de49f-d91c-4529-af81-4686c1aae416,3346,41.00418410041841,34.02271368798566
934def57-b016-4ebd-902e-f415154d8fa4,3932,53.306205493387594,33.56586978636826
4324471e-cb0d-4bdb-94fe-5e5f3efdfd93,3796,52.160168598524756,31.301106427818755
e3d01ea7-01ac-4a71-a2e5-ae31a292d715,2896,55.52486187845304,33.01519337016575
253ef3af-ed47-4507-a719-7ec439d78826,4475,54.72625698324022,34.89296089385475
4f684e44-764a-4bdc-b800-2e994d067588,3498,50.943396226415096,33.580045740423095
8d53cec4-4a1d-488c-9605-36c8703ca6cf,2296,50.91463414634146,35.88501742160279
da3c1ac0-af00-407c-adf9-036584b3be94,4471,54.61865354506822,33.932453589800936
9b9cb1bc-6d59-4a1c-af81-307843016789,2578,51.900698215671056,35.908068269976724
3f650569-df8c-44bf-a562-b0113f4420a1,4522,53.648827952233525,36.636001769128704
f3db6f83-c480-4219-a5e7-5ec10912ab6d,2945,48.692699490662136,36.0597623089983
813a4e77-520f-4c4e-b05b-ecf236c8167b,1784,57.006726457399104,34.63565022421525
23af5fa0-302b-41e4-ac77-84ad68c8b08f,4077,56.46308560215844,34.49448123620309
72d8caf9-29a9-45a3-9a28-fe04869ed679,4551,52.73566249176005,34.69259503405845
39351c94-5a1a-4658-bf71-df541c108c66,5631,54.09341147220742,25.094832179009057
46602dd8-df03-4c1d-ac7f-5185cd5a580a,4046,54.522985664854176,29.38779041028176
c04213d7-72c1-45e5-bafe-3d1a0be34511,3632,52.6431718061674,36.553689427312776
44b04142-d920-427e-93cf-f30da3de86e6,3431,51.3552900029146,36.31798309530749
188c1415-9a0d-4629-888c-1eccd21cd000,3915,48.40357598978289,34.900638569604084
5c66c63e-3a03-4eb6-86d5-e3c242397d0e,4504,55.06216696269982,36.67828596802842
b4e4170d-87df-4bbf-9321-7e50077f308f,3452,41.106604866743915,37.22247972190035
cb3471d0-6dda-4b3e-b575-86e620bdb581,2860,54.86013986013985,36.26538461538462
cf9507b8-aef5-4920-ad08-bd6f29b46d1e,3735,56.06425702811245,31.971887550200805
4b5b448d-39d7-470e-b0b4-e82018bd65f3,3043,57.96910943148209,21.352612553401247
45a0dbc9-19a8-4d66-835f-7576c2fa75c0,4300,55.37209302325582,36.89767441860465
df821ede-206a-4392-9722-844c67eb43a3,2313,45.957630782533506,35.39126675313446
b475d3cf-3ee0-4ebc-8330-eef00de80bfe,2706,35.77235772357724,31.26681448632668
f1feb10a-b866-435e-82f3-eda8c90d5b99,3650,56.1917808219178,36.72904109589041
ec2404b8-bd2d-4ead-b274-4891bfca9eae,4644,55.51248923341947,35.2786391042205
ead114db-68aa-46ae-b387-e34cb0708431,4198,55.95521676989043,36.613863744640305
e5a93ead-8869-4f65-8b30-bcf6540e6b8c,2929,47.55889382041653,33.66439057698874
69f0c027-7fc6-4fa0-8455-fa39adef1a3c,3557,45.5158841720551,35.34411020522913
aad6e9d0-9b48-4301-a643-1c38e95a3af7,3677,49.98640195811803,35.72885504487354
8f2a9eff-93ed-45b5-8589-457abc39c76e,4701,52.81854924484153,36.41480536056158
eb86f241-c870-4f13-8afb-e6f24530312c,2878,42.00833912439194,34.01841556636553
58d18873-8b51-42aa-81ea-4aa5b36dc98d,1963,49.516046867040245,17.789098318899644
29da6902-d1f8-47db-9149-a2816cea463f,4624,56.61764705882353,25.42387543252595
5227d282-75c7-48de-a4d8-7dd680985bcd,3081,59.42875689711132,35.11846802986044
faea7439-cd1e-46b9-aa1a-c59ac2ac5ca5,3350,55.940298507462686,34.929850746268656
b8bc58f9-9cf7-4551-a7af-79af6b429c16,3016,54.60875331564987,20.457228116710876
fb9a016b-d341-4244-b526-74c8296fb181,3264,54.07475490196079,35.103553921568626
2b913d62-50a4-4c33-be04-d5dc9758c2ce,4076,52.77232580961727,34.13223748773307
ebfb0976-4c17-4623-b70f-0d17d6cae7ce,4639,50.44190558309981,24.430696270748005
2ade6b0e-80ae-4237-99f6-eca26c31708f,4105,53.81242387332521,34.14177831912302
0fc875da-719b-46fe-bdd5-3bd988056257,3454,50.34742327735958,36.95917776491025
35c2d9d9-c211-44ab-a6c6-35430d52f55a,1775,47.774647887323944,35.2287323943662
f36c1704-aed2-4ef2-b34c-6f732cd220d7,2648,57.85498489425982,32.01812688821752
5ca99dd5-6a0b-45c8-944c-925ae6341bf5,3092,43.07891332470893,35.86610608020698
5c79964e-8ac2-4ae2-9f91-7a8191302c66,1823,53.15414152495887,25.56006582556226
622cb208-d728-426b-9671-34ee4a8d022d,4270,53.067915690866506,34.062295081967214
33826929-e0e9-4a26-b130-30043e90566d,3683,51.12679880532175,34.96660331251697
9195d6a0-ba5a-45b8-8a94-d2820805760e,3209,54.596447491430354,35.58959177313805
ebe36847-9dbf-4524-8138-81c32311c8fe,4008,49.9500998003992,36.594810379241515
52cf2019-d715-4f49-843d-262e2d14aa82,3740,54.17112299465241,36.095454545454544
f84fb9bd-a1a4-47f2-b77b-178b3d3a4a3a,4618,47.33650931139021,28.92161108705067
e0744dca-024f-4c26-8273-03d15c9b69f2,2293,48.9751417357174,30.13475795900567
621bdc9b-7b0f-4ef5-bad6-fece2e059dd9,3840,51.822916666666664,35.46640625
0255f1bf-922e-44d1-994a-f4b251895e70,3863,48.97747864354129,36.780222624902926
138ec4d0-6b79-4411-b4bb-f53283542c90,5610,50.89126559714795,32.7427807486631
ef39cc65-4fdc-40a8-8262-cc9311dd9a42,4345,49.48216340621404,33.24418872266973
f273e078-f186-4e1d-a536-22fc9329dc7b,4598,47.08568943018704,27.651805132666375
bfead591-d479-4fbf-83bf-1b0650ee6df0,2916,51.13168724279835,35.78326474622771
bd4102a3-b248-41e2-be28-55ec96bc806f,2441,52.47849242113888,30.95411716509627
0fb6ef30-97a2-4923-8d89-37b559dcc2b7,4889,53.46696665984864,30.91511556555533
00b34ea5-32ce-494e-b48e-4711e56bb22d,3723,54.71394037066881,35.15686274509804
408c499e-8c52-4c65-a93f-53d613e429f6,2457,52.70655270655271,25.22222222222222
2a21e66c-a2ae-4c12-9025-d8e09fbdb035,3430,50.84548104956268,28.293586005830903
8563a668-9894-4cc4-8419-9aecbe02b5d1,3093,52.86129970902037,26.61849337213062
b37e8471-2129-446a-9b74-be1d48d6e14b,5424,55.254424778761056,35.03761061946903
d4fd47a4-7486-4b07-a205-7b464c22796e,2954,52.50507786052809,34.89370345294516
3f2993d6-f95a-4834-b51f-fffce14c5483,2433,54.91163173037402,32.950267159884916
93b1dff4-6e81-4dde-8905-e5f258596ad0,3531,54.262248654772016,34.50014160294534
6e10496b-4320-4f31-b754-7db3fa2a90c2,3183,58.6239396795476,28.749293119698397
1b31a758-9f76-4de5-a568-87bce370a04a,3419,54.021643755484064,36.35361216730038
4b36db7f-7069-4f51-9ab3-2cdbb40ff2e7,1287,54.39005439005439,32.51204351204351
844a5f83-0b90-422f-900e-b6466d2108d7,3780,52.24867724867725,37.257407407407406
107fc7ad-b00a-4e18-8826-5a4a152c3cd4,2807,61.45350908443178,29.503384396152477
1170331d-f58a-4c25-92d2-24626091cffa,4316,55.027803521779425,36.01830398517146
479cb3b9-3fdf-41a9-934c-90ee4717ce97,2444,53.47790507364976,35.35597381342062
c535ad83-4ed2-4334-bfe1-4c1f00e87804,3724,55.66595059076263,34.7610096670247
0e7af35e-aa43-400a-991f-ec2678b196db,4425,54.30508474576271,33.77988700564972
6e9d204b-bbc3-4632-b3a1-a144b71c7b6d,3730,52.62734584450403,35.92520107238606
51e0dab4-3218-442d-90a5-1eae13c07b3c,2923,49.36708860759494,35.3811152925077
650fd668-82b7-4778-b04c-e19f27244090,3806,49.21177088807146,35.44902785076196
aaa05247-77c2-44d3-8631-cbbadb712da2,4854,54.05850844664194,28.53399258343634
e06edd8a-2c1d-450f-92b3-576c09da4034,2262,53.66931918656057,36.94606542882405
be7d936e-a718-472c-a65d-4b9e8d364237,1691,46.65878178592549,35.08870490833826
536418d2-c5dd-4ae8-b9fa-2fbc760c7608,3321,44.35411020776874,32.57663354411322
a63bb1cf-e640-41c1-ac3c-3344b022bf51,3296,49.30218446601942,37.22299757281554
07a8af6b-8271-491d-b5b1-f539139d4aee,3123,41.37047710534742,37.357348703170025
9288c5cd-795f-418d-a12b-bc5322e5043f,4426,56.10031631269769,34.23881608676005
4e080bb3-e096-4e93-ad64-6869a86938ec,3904,49.66700819672131,34.939805327868854
dd96d947-a9ba-4695-a28a-2a32d354f932,874,50.91533180778032,22.29862700228833
47151e85-dfa3-4088-a5b1-78d2b07c6aed,4465,55.92385218365061,36.09473684210526
c005c7a7-2a02-4fb1-bce8-532f34dcdf08,3694,45.858148348673524,35.9469409853817
548ed912-090f-4cdc-bf54-a0d018ba5dcc,3812,48.79328436516264,36.98242392444911
302d599b-1740-4761-a8da-38175f905d27,3044,56.6688567674113,34.542049934296976
3a929ced-50a4-4772-9635-a9cd198a7561,1291,54.22153369481022,33.45933384972889
5c337e24-96ed-4cd4-9315-c3a416c6e9e8,4391,53.42746526987019,36.38214529719882
18579006-c025-46a7-afba-28d01fa513e7,4249,49.94116262650035,34.210402447634735
39d875fc-10fd-4ba6-8c5b-b159351cf0e9,3131,38.70967741935484,25.813797508783136
f23df051-95a1-4a4b-bf5e-5f85a50039ab,6309,53.65351085750515,35.84831193533048
5d69ae58-cfc9-4f7b-aafd-9203e0ce73eb,1968,54.87804878048781,32.2530487804878
0cd360c9-ee91-44a5-baf0-6805d082d13a,3353,51.774530271398746,35.301222785565166
6e831dd5-1b2c-4320-8c4f-8cc347f2e225,4904,51.753670473083204,32.675774877650895
c1ee249a-d006-420d-bde7-23cc5c25582d,3629,57.72940203912924,33.50537338109672
d631a653-363d-4a49-90b5-f1c0fcf3f5f0,4465,54.08734602463606,37.35856662933931
d262bb6c-a177-4df4-996f-e7f6a3e54a52,6038,52.749254720105995,36.021199072540576
499f949f-d92b-4c6a-a78c-09ba30e076c8,3124,38.2202304737516,34.37644046094751
1ed481c6-5941-4d58-a802-feaf7efc954b,3970,55.81863979848867,21.492695214105794
42c11d51-5600-4084-adb0-48d0732c7fff,4342,52.924919391985256,32.42422846614463
b48eef4a-dcd8-40a1-a148-eb57de496909,4091,48.59447567831826,36.759227572720604
f395850c-6bdc-4bba-999f-3c46e84012d8,4263,49.84752521698334,36.76612714051138
089d30d7-4898-4a73-ad05-cd7cd60387a8,3405,58.737151248164466,35.29632892804699
2209ffcc-2b02-4733-afcc-8cf4afedd4c8,5554,55.16744688512784,35.71371984155564
e6169589-2766-4391-aabf-bcce566162a6,3035,51.53212520593081,35.763756177924215
d8f1acc1-76fd-480d-b7e6-df63483ce841,1811,56.26725565985643,35.07067918277195
808ed748-7ef3-4c95-b683-8f5b1a7f0591,3412,48.35873388042204,34.52813599062134
78599ee9-d343-43ad-930e-7b4f4732d26f,1570,57.77070063694267,35.226751592356685
34379d66-6764-4765-a9d7-decc916e57e4,3954,53.186646433990894,36.136823469903895
7a9bf939-b3ff-4da8-9111-e12b6898162a,4474,51.542244076888686,36.24564148413053
b59aa5f2-b9ed-4b8a-a15a-31fcb89cffe3,2644,51.85325264750378,29.79803328290469
95e11e9f-b831-4eb4-be8a-e3dfdceb4591,2482,47.38114423851732,28.67526188557615
52aa2e7c-1559-49ab-b9bf-ecb8b18048d5,3127,55.10073552926127,26.906619763351454
5a8a5a13-77c4-4dd4-9423-6efd8fe47a2e,2523,49.78200554894966,32.805786761791516
1af89d2e-f5a7-4295-894e-1855ca12284f,575,44.52173913043478,32.794782608695655
b54707e0-df1f-48a4-8963-5893cab631ef,3880,47.52577319587628,35.464948453608244
cd84c78e-30ed-4a2d-ac97-6730ddb174ff,3842,54.19052576782926,36.970588235294116
b7e2afad-0386-43d1-b477-9e2d2cb5f442,3253,52.32093452197971,34.474331386412544
8d2baae5-be93-45d7-968e-055785e9cb4d,4264,53.02532833020638,33.508208255159474
25733cfe-fc5b-45a1-929e-45200707c4dd,2600,49.53846153846154,35.653076923076924
d5da62fb-c723-4479-ba61-2503d86961be,4659,50.03219575016098,27.954067396437004
2a9110fc-e18d-4bbb-bcfb-9669970a98b3,3833,50.743542916775375,33.33889903469867
081c0413-8134-4c9a-86f4-6d520c3d9263,3082,56.19727449707982,36.31959766385464
9852b694-ad38-4f45-ae01-dd65fd8eb03c,3924,53.44036697247706,34.93170234454638
fd28285b-698f-498d-9efa-bed89dc85bb9,3297,47.52805580831059,30.225962996663633
e61dfc3e-f52d-4299-9b06-163354b789fc,3923,53.25006372673974,37.06296201886312
d1d217d3-57c1-4970-98f2-e21190095f7b,3278,51.95241000610128,32.256253813300795
f13e9763-c9ac-4a3e-92b6-4c6d46379473,5180,51.42857142857142,33.72586872586873
7d2aa1c0-a58f-478f-8c57-b41950baf319,3071,57.18007163790296,36.191468577010745
54441e0c-1608-47b4-b535-5f4073c6940d,2337,54.51433461703038,35.403936670945654
1e63fab9-76ea-43c9-8b7a-1c313e020cda,3471,55.4019014693172,30.749927974647076
118a888d-be81-43cb-94b3-0ede46b44161,2213,46.63352914595571,33.59060099412562
f3ef5069-d4f9-461e-a131-c6f943640917,784,51.91326530612245,33.661989795918366
a94118d2-53ab-4216-a787-ea386bc27f3f,3929,48.383812674980916,36.51794349707305
f3ae1416-dacd-4fb7-b0e0-861ff23dc68c,4114,38.40544482255712,35.974720466699075
f4cccb46-4756-461e-ab54-aee396534b1f,4041,57.56000989853997,37.35461519425885
2252616f-f6a8-45a4-9192-6629578c918e,3451,48.594610257896264,35.91741524195885
ccf29152-4ec1-4951-9d39-1b875bfe40f0,3220,47.11180124223603,36.00372670807453
cb158938-cbe9-4533-8ead-0001b7f55fe4,2969,54.260693836308526,35.893230043785785
ede0b8e9-f579-49bb-9c67-bd1d57b5c7eb,3860,51.78756476683938,31.913471502590674
eb329e9b-33b2-40d1-94ba-cd0d93119a1d,3503,54.3248644019412,35.373394233514134
03d6a0ea-20eb-4ee7-b10a-c1ab05d2cc7c,2729,61.56101135947234,35.85818981311836
bd7b9ac2-7bf8-4755-bccf-a4f7a24aa757,3106,57.276239536381205,35.58660656793303
ac443f6c-d2b4-42a2-bbf0-55a4c2426630,5886,54.87597689432552,37.68433571185865
b27a8711-f9ff-4a31-b09a-c2ce9da57221,2235,50.20134228187919,33.42997762863535
95bffd59-71ab-456f-8b3d-ab4f44ec97ef,2227,50.78581050740907,37.67265379434217
ba753844-4121-4e43-ac4f-da52f66ad781,3745,55.72763684913218,36.9086782376502
009bca13-9b9d-4f38-9ae0-034f6a5db397,2945,53.78607809847199,33.28319185059423
ebd4b0f0-954d-4700-bbb2-7991c90bfb7b,2809,43.64542541829833,34.676041295834814
41f112eb-c8ab-4b63-8270-737ed1288635,3411,53.21020228671943,31.224274406332455
8cc95036-54b9-4580-a0bb-2cab96965df0,2796,50.82260371959942,30.194563662374822
49745c75-f3a3-4393-bb72-82276c3f8b41,2904,55.16528925619835,35.79269972451791
0410016c-ceb1-44bb-ab48-56b495175692,2951,45.5099966113182,33.615045747204334
302b0c60-a6f8-4c07-8735-7645c549e645,1541,55.937702790395846,28.75275794938352
258ab658-975c-4432-96ff-6bdecfe07b21,3545,52.89139633286318,33.33596614950635
f950bf5c-d120-41a2-b1ec-f9231ad2d7c9,3253,49.646480172148785,38.162619120811556
6d65d613-d683-4bbb-ac5a-e9def34921b6,1908,53.03983228511531,31.97798742138365
d2d393b3-c892-403d-bfbf-ae84b0550814,3683,55.986967146348086,35.38365462937823
53e46c45-cf14-4eab-938d-eae5eedf86c5,3905,51.702944942381556,35.07400768245839
9f6b77a5-c11c-46c3-afe6-4bb75dab6844,2988,53.31325301204819,30.25602409638554
075f19aa-98c9-4383-9579-95311a2d4e8d,3474,52.274035693724805,34.08002302820956
